AVG_MONTHLY_HRS,DEPT_ID,FILED_COMPLAINT,LAST_EVALUATION,N_PROJECTS,RECENTLY_PROMOTED,SALARY,SATISFACTION,STATUS,TENURE,EMPLOYEE_ID,DEPT_NAME,DEPT_HEAD
155,D00-MN,0,1,4,0,low,0.851027,Employed,3,101378,Management,Ellie Trafton
144,D00-SP,0,0.841886,4,0,low,0.844326,Employed,3,114807,Support,Amelia Westray
141,D00-SS,0,0.774662,4,0,low,0.534148,Employed,3,111537,Sales,Edward J Bayley
240,D00-SS,0,0.965474,5,0,low,0.921511,Employed,2,109490,Sales,Edward J Bayley
158,D00-PD,1,0.586336,2,0,medium,0.821418,Employed,3,102980,Product,Darcy Staines
199,D00-IT,0,0.943386,3,0,medium,0.89969,Employed,4,113888,IT,Henry Adey
268,D00-SS,0,0.636226,5,0,medium,0.16655,Employed,3,102778,Sales,Edward J Bayley
272,D00-IT,0,0.65512,3,0,medium,0.697477,Employed,10,111324,IT,Henry Adey
234,D00-SS,0,0.470412,3,0,low,0.811234,Employed,3,113415,Sales,Edward J Bayley
275,D00-ENG,0,0.953964,4,0,medium,0.841689,Left,5,113770,Engineering,Sushant Raghunathan K
265,D00-SS,1,0.9632,3,0,low,0.644276,Employed,3,106955,Sales,Edward J Bayley
165,D00-IT,0,0.439291,6,0,medium,0.421045,Employed,4,114352,IT,Henry Adey
243,D00-ENG,0,0.590306,3,0,medium,0.306482,Employed,2,119612,Engineering,Sushant Raghunathan K
274,D00-SS,1,0.824986,5,0,low,0.655138,Employed,2,107447,Sales,Edward J Bayley
139,D00-PD,0,0.858517,4,0,medium,0.861309,Employed,2,111599,Product,Darcy Staines
129,D00-SS,0,0.54178,2,0,low,0.425053,Left,3,101812,Sales,Edward J Bayley
149,D00-SS,0,0.706105,4,0,low,0.800677,Employed,2,111431,Sales,Edward J Bayley
247,D00-SP,0,0.992872,3,0,medium,0.841533,Employed,3,112589,Support,Amelia Westray
148,D00-FN,0,0.736991,5,0,medium,0.725244,Employed,3,100487,Finance,Aanchal J
239,D00-MT,0,0.711776,4,0,medium,0.723297,Employed,3,102369,Marketing,Reuben Swann
217,D00-IT,0,0.528443,3,0,high,0.729664,Employed,2,107227,IT,Henry Adey
280,D00-PD,0,0.716677,4,0,low,0.228155,Employed,5,113018,Product,Darcy Staines
238,D00-ENG,0,0.509237,5,0,medium,0.977286,Employed,3,118260,Engineering,Sushant Raghunathan K
129,D00-PD,0,0.395705,4,0,medium,0.238017,Employed,4,103802,Product,Darcy Staines
179,D00-SS,0,0.809153,4,0,medium,0.831582,Employed,3,110651,Sales,Edward J Bayley
150,D00-ENG,0,0.518404,2,0,low,0.388667,Left,3,117862,Engineering,Sushant Raghunathan K
275,D00-ENG,0,0.733073,5,0,medium,0.823585,Employed,2,116750,Engineering,Sushant Raghunathan K
227,D00-PD,1,0.944604,3,0,high,0.75864,Employed,2,101391,Product,Darcy Staines
176,D00-SP,0,0.531187,6,0,medium,0.237863,Employed,5,112927,Support,Amelia Westray
169,D00-SS,0,0.75226,5,0,low,0.924462,Employed,4,143181,Sales,Edward J Bayley
183,D00-SP,0,0.498328,3,0,low,0.633479,Employed,2,117258,Support,Amelia Westray
237,D00-FN,0,0.719245,4,0,low,0.522816,Employed,6,107660,Finance,Aanchal J
269,D00-ENG,1,0.731624,3,0,medium,0.703607,Employed,2,105408,Engineering,Sushant Raghunathan K
206,D00-IT,0,0.659721,3,0,low,0.739811,Employed,2,110028,IT,Henry Adey
214,D00-ENG,0,0.807278,4,0,low,0.495613,Employed,2,101721,Engineering,Sushant Raghunathan K
141,D00-SP,0,0.932462,3,0,medium,0.810725,Employed,3,103509,Support,Amelia Westray
245,D00-SP,0,0.734583,4,0,medium,0.84864,Employed,3,110428,Support,Amelia Westray
143,D00-SS,0,0.767995,2,0,medium,0.582187,Employed,6,104223,Sales,Edward J Bayley
257,D00-SP,0,0.64888,4,0,high,0.517062,Employed,4,110442,Support,Amelia Westray
259,D00-SP,1,0.516774,5,0,medium,0.929624,Employed,3,102318,Support,Amelia Westray
177,D00-SS,0,0.881189,4,0,low,0.698738,Employed,7,112760,Sales,Edward J Bayley
210,D00-FN,0,0.922085,5,0,low,0.951152,Employed,3,117018,Finance,Aanchal J
109,D00-FN,0,0.534173,3,0,medium,0.385066,Employed,3,114535,Finance,Aanchal J
187,D00-SS,0,0.638149,5,0,low,0.918475,Employed,3,100773,Sales,Edward J Bayley
111,D00-SS,0,0.56855,6,0,low,0.854287,Employed,6,102518,Sales,Edward J Bayley
207,D00-SS,0,0.386042,2,0,medium,0.72481,Employed,7,116974,Sales,Edward J Bayley
201,D00-SP,0,0.993643,5,0,low,0.143032,Employed,6,112976,Support,Amelia Westray
97,D00-TP,1,0.7288275,2,0,low,0.652394,Employed,3,130345,Temp,Micheal Zachrey
232,D00-ENG,0,0.939877,5,0,medium,0.765528,Left,6,105578,Engineering,Sushant Raghunathan K
145,D00-ENG,1,0.437284,4,0,high,0.246003,Employed,3,109624,Engineering,Sushant Raghunathan K
157,D00-ENG,0,0.751125,3,0,medium,0.84783,Employed,3,102334,Engineering,Sushant Raghunathan K
208,D00-PD,0,0.959652,3,0,low,0.856541,Employed,2,110720,Product,Darcy Staines
236,D00-AD,0,0.835582,4,0,medium,0.765086,Employed,2,111212,Admin,Evelyn Tolson
214,D00-ENG,0,0.519318,4,0,low,0.933588,Employed,3,115713,Engineering,Sushant Raghunathan K
269,D00-MT,0,0.451149,3,0,medium,0.892325,Employed,3,112386,Marketing,Reuben Swann
266,D00-PD,0,0.943367,4,0,medium,0.538153,Employed,7,114337,Product,Darcy Staines
183,D00-PD,0,0.418076,3,0,medium,0.474191,Employed,2,110140,Product,Darcy Staines
269,D00-MT,1,0.346272,5,0,medium,0.759183,Employed,6,105020,Marketing,Reuben Swann
87,D00-TP,1,0.7288275,2,0,medium,0.652394,Employed,3,113869,Temp,Micheal Zachrey
246,D00-SS,0,0.36823,6,0,medium,0.519661,Employed,4,104333,Sales,Edward J Bayley
223,D00-SP,0,0.734583,4,0,medium,0.794402,Employed,3,100328,Support,Amelia Westray
278,D00-SS,0,0.706105,6,0,medium,0.645417,Employed,3,105442,Sales,Edward J Bayley
168,D00-ENG,0,0.733073,4,0,low,0.714431,Employed,3,119570,Engineering,Sushant Raghunathan K
271,D00-SS,0,0.505451,3,0,medium,0.825554,Employed,7,117050,Sales,Edward J Bayley
214,D00-SP,1,0.688317,5,0,low,0.245014,Employed,6,119086,Support,Amelia Westray
116,D00-SS,0,0.567566,4,0,medium,0.218564,Employed,3,108234,Sales,Edward J Bayley
135,D00-PD,0,0.511186,2,0,medium,0.451465,Left,3,103990,Product,Darcy Staines
269,D00-SS,0,0.96989,7,0,medium,0.110459,Left,4,113158,Sales,Edward J Bayley
139,D00-SP,0,0.345532,5,0,medium,0.345729,Employed,4,101686,Support,Amelia Westray
268,D00-SP,0,0.694992,3,0,high,0.895367,Employed,2,106133,Support,Amelia Westray
267,D00-SS,0,0.9309,7,0,medium,0.14639,Left,4,103582,Sales,Edward J Bayley
163,D00-SS,0,0.897918,4,0,medium,0.562758,Employed,3,100499,Sales,Edward J Bayley
257,D00-SS,0,0.706105,6,0,medium,0.163594,Employed,3,102785,Sales,Edward J Bayley
232,D00-FN,1,0.927203,5,0,medium,0.902979,Left,5,148768,Finance,Aanchal J
144,D00-SP,1,0.734583,5,0,low,0.602404,Employed,3,110514,Support,Amelia Westray
259,D00-SP,0,0.946524,4,0,medium,0.804059,Left,5,102807,Support,Amelia Westray
269,D00-FN,0,0.570526,6,0,high,0.188438,Employed,2,107684,Finance,Aanchal J
248,D00-SS,0,0.5079,3,0,low,0.779711,Employed,4,108159,Sales,Edward J Bayley
134,D00-TP,0,0.7288275,2,0,medium,0.652394,Employed,3,100987,Temp,Micheal Zachrey
272,D00-IT,0,0.695151,3,0,medium,0.625746,Employed,10,104056,IT,Henry Adey
187,D00-MT,0,0.916499,4,0,low,0.724069,Employed,4,115111,Marketing,Reuben Swann
253,D00-MT,0,0.761708,3,0,medium,0.48056,Employed,3,112598,Marketing,Reuben Swann
238,D00-ENG,0,0.967801,5,0,low,0.878104,Left,6,111166,Engineering,Sushant Raghunathan K
161,D00-SP,0,0.416054,4,0,low,0.41716,Employed,2,114879,Support,Amelia Westray
165,D00-PD,0,0.879407,4,0,medium,0.868801,Employed,5,115062,Product,Darcy Staines
151,D00-IT,0,0.726186,4,0,high,0.61839,Employed,3,114225,IT,Henry Adey
176,D00-MT,0,0.734194,4,0,medium,0.498215,Employed,2,115380,Marketing,Reuben Swann
243,D00-MT,0,0.962478,3,0,low,0.4627,Employed,3,109326,Marketing,Reuben Swann
140,D00-MT,0,0.700835,4,0,low,0.95855,Employed,4,111546,Marketing,Reuben Swann
210,D00-SS,0,1,4,0,medium,0.626152,Employed,3,109704,Sales,Edward J Bayley
227,D00-ENG,0,0.733073,5,0,medium,0.744494,Employed,2,117956,Engineering,Sushant Raghunathan K
170,D00-SS,0,0.685506,4,0,low,0.567272,Employed,4,112936,Sales,Edward J Bayley
150,D00-SS,1,0.651279,3,0,medium,0.281605,Employed,3,106120,Sales,Edward J Bayley
139,D00-PD,0,0.870654,4,0,high,0.979082,Employed,2,109492,Product,Darcy Staines
214,D00-SS,0,0.572955,6,0,high,0.495415,Employed,3,109429,Sales,Edward J Bayley
184,D00-SS,0,0.706105,5,0,medium,0.882884,Employed,3,116403,Sales,Edward J Bayley
220,D00-SS,0,0.706105,4,0,low,0.915193,Employed,3,110200,Sales,Edward J Bayley
160,D00-SS,0,0.431481,2,0,low,0.487963,Left,3,110816,Sales,Edward J Bayley
159,D00-ENG,1,0.526473,3,0,high,0.586112,Employed,4,101715,Engineering,Sushant Raghunathan K
151,D00-SS,0,0.51539,2,0,low,0.347576,Left,3,115340,Sales,Edward J Bayley
264,D00-ENG,0,0.796108,6,0,low,0.142424,Left,4,141975,Engineering,Sushant Raghunathan K
291,D00-SS,0,0.801873,6,0,low,0.0980318,Left,4,116388,Sales,Edward J Bayley
197,D00-IT,0,0.565908,4,0,medium,0.623042,Employed,7,104295,IT,Henry Adey
254,D00-PD,1,0.7795,5,0,low,0.932285,Employed,2,106378,Product,Darcy Staines
113,D00-SS,0,0.877965,5,0,medium,0.679142,Employed,3,107002,Sales,Edward J Bayley
98,D00-SP,0,0.664682,3,0,medium,0.820296,Employed,3,101541,Support,Amelia Westray
243,D00-MT,0,0.711776,2,0,medium,0.904509,Employed,3,115126,Marketing,Reuben Swann
222,D00-PD,0,0.939337,5,0,low,0.814845,Left,6,119310,Product,Darcy Staines
101,D00-SP,0,0.866401,4,0,medium,0.927423,Employed,6,114985,Support,Amelia Westray
194,D00-SS,1,0.719343,5,0,medium,0.922843,Employed,4,112956,Sales,Edward J Bayley
158,D00-MN,0,0.635546,5,0,medium,0.956239,Employed,3,106312,Management,Ellie Trafton
133,D00-SP,0,0.890779,4,0,medium,0.28178,Employed,6,119995,Support,Amelia Westray
256,D00-SS,0,0.682338,4,1,medium,0.711933,Employed,3,102188,Sales,Edward J Bayley
204,D00-SP,0,0.861169,3,0,medium,0.889528,Employed,4,111276,Support,Amelia Westray
168,D00-MT,1,0.548003,3,0,medium,0.916666,Employed,2,137524,Marketing,Reuben Swann
229,D00-SS,0,0.760091,4,0,low,0.522014,Employed,3,107915,Sales,Edward J Bayley
216,D00-ENG,0,0.399683,4,0,low,0.447389,Employed,4,116558,Engineering,Sushant Raghunathan K
187,D00-IT,0,0.744588,2,0,medium,0.911125,Employed,2,113639,IT,Henry Adey
274,D00-AD,0,0.73758,4,0,low,0.772181,Employed,2,146220,Admin,Evelyn Tolson
238,D00-ENG,0,1,5,0,low,0.810993,Employed,5,113103,Engineering,Sushant Raghunathan K
189,D00-SS,0,0.934408,4,1,medium,0.91546,Employed,3,115033,Sales,Edward J Bayley
135,D00-PD,0,0.732989,4,0,low,0.515338,Employed,3,116251,Product,Darcy Staines
233,D00-SS,0,0.845686,4,0,low,0.441193,Employed,3,118331,Sales,Edward J Bayley
227,D00-ENG,0,0.887558,3,0,low,0.537563,Employed,2,109319,Engineering,Sushant Raghunathan K
244,D00-AD,0,0.744208,4,0,medium,0.624175,Employed,4,142165,Admin,Evelyn Tolson
259,D00-PD,0,0.816252,2,0,low,0.776892,Employed,3,107374,Product,Darcy Staines
252,D00-MN,0,0.947746,5,0,medium,0.879867,Employed,3,119258,Management,Ellie Trafton
284,D00-SS,0,0.906135,6,0,low,0.0984058,Left,4,114031,Sales,Edward J Bayley
211,D00-FN,0,0.736991,2,0,medium,0.87396,Employed,2,111314,Finance,Aanchal J
183,D00-PD,0,0.611157,3,0,medium,1,Employed,3,100659,Product,Darcy Staines
229,D00-ENG,1,0.71153,5,0,low,0.863558,Employed,3,119617,Engineering,Sushant Raghunathan K
195,D00-SS,0,0.654514,4,0,low,0.82433,Employed,3,110130,Sales,Edward J Bayley
237,D00-MT,0,0.817574,5,0,medium,0.785626,Left,5,101559,Marketing,Reuben Swann
155,D00-AD,0,0.897952,3,0,low,0.801701,Employed,3,114726,Admin,Evelyn Tolson
256,D00-ENG,0,0.795117,3,0,medium,0.469469,Employed,2,111793,Engineering,Sushant Raghunathan K
149,D00-MT,0,0.416883,2,0,high,0.421878,Left,3,116125,Marketing,Reuben Swann
207,D00-SS,0,0.428801,2,0,medium,0.663527,Employed,7,111161,Sales,Edward J Bayley
196,D00-ENG,0,0.89665,4,0,low,0.255427,Employed,5,105878,Engineering,Sushant Raghunathan K
182,D00-SS,0,0.822199,5,0,high,0.396195,Employed,5,119231,Sales,Edward J Bayley
160,D00-SS,0,0.583351,3,0,low,0.955534,Employed,3,101815,Sales,Edward J Bayley
144,D00-SS,0,0.848817,4,0,medium,0.277097,Employed,4,109159,Sales,Edward J Bayley
194,D00-PD,0,0.763245,6,0,low,0.350713,Employed,5,115788,Product,Darcy Staines
156,D00-ENG,0,0.465677,2,0,low,0.498439,Left,3,109192,Engineering,Sushant Raghunathan K
165,D00-ENG,1,0.711544,4,0,medium,0.573526,Employed,4,118417,Engineering,Sushant Raghunathan K
266,D00-PD,0,0.394744,6,1,medium,0.240216,Employed,3,109692,Product,Darcy Staines
200,D00-SP,0,0.785234,4,0,low,0.574902,Employed,2,102226,Support,Amelia Westray
233,D00-SP,0,0.9031,2,0,low,0.927884,Employed,3,104838,Support,Amelia Westray
225,D00-MT,0,0.711776,4,0,medium,0.490047,Employed,2,116393,Marketing,Reuben Swann
187,D00-AD,0,0.740746,2,0,medium,0.760646,Employed,6,101126,Admin,Evelyn Tolson
91,D00-TP,0,0.7288275,1,0,medium,0.652394,Employed,3,119290,Temp,Micheal Zachrey
143,D00-FN,0,0.525683,2,0,medium,0.44875,Left,3,105856,Finance,Aanchal J
245,D00-SS,0,0.94367,6,0,medium,0.0927421,Left,4,113127,Sales,Edward J Bayley
134,D00-SP,0,0.542941,2,0,low,0.373141,Left,3,118822,Support,Amelia Westray
271,D00-MT,0,0.567192,3,0,medium,0.823967,Employed,4,100693,Marketing,Reuben Swann
223,D00-SS,0,0.706105,4,0,low,0.518087,Employed,3,106973,Sales,Edward J Bayley
236,D00-SS,0,1,3,0,medium,0.309939,Left,4,113737,Sales,Edward J Bayley
245,D00-SS,0,0.549431,3,0,medium,0.744338,Employed,8,138213,Sales,Edward J Bayley
248,D00-SS,0,0.688366,3,0,low,0.972448,Employed,3,105953,Sales,Edward J Bayley
208,D00-ENG,1,0.896246,4,0,low,0.995902,Employed,2,117961,Engineering,Sushant Raghunathan K
102,D00-SP,0,0.906288,3,0,medium,0.803514,Employed,4,119138,Support,Amelia Westray
252,D00-FN,0,0.967986,4,0,low,0.598161,Employed,4,117945,Finance,Aanchal J
128,D00-SP,0,0.513403,3,0,medium,0.410327,Employed,3,101633,Support,Amelia Westray
275,D00-PD,0,0.524095,3,0,low,0.63173,Employed,2,108279,Product,Darcy Staines
272,D00-PD,0,0.481609,5,0,low,0.211316,Employed,5,101088,Product,Darcy Staines
169,D00-ENG,1,0.651957,3,0,medium,0.830153,Employed,2,109417,Engineering,Sushant Raghunathan K
256,D00-PD,0,0.430149,4,0,low,0.221995,Employed,5,111341,Product,Darcy Staines
149,D00-SS,1,0.510271,3,0,medium,0.723218,Employed,4,102235,Sales,Edward J Bayley
177,D00-SS,0,0.930869,4,0,low,0.646974,Employed,7,100626,Sales,Edward J Bayley
270,D00-IT,0,0.85798,4,0,medium,0.972039,Employed,3,119315,IT,Henry Adey
151,D00-IT,0,0.876212,5,0,medium,0.938705,Employed,6,102250,IT,Henry Adey
229,D00-SS,0,0.948134,6,0,medium,0.312964,Employed,8,103756,Sales,Edward J Bayley
246,D00-SS,0,0.699281,3,0,low,0.451303,Employed,3,116638,Sales,Edward J Bayley
224,D00-SS,0,0.749672,4,0,low,0.801603,Employed,3,100652,Sales,Edward J Bayley
144,D00-PD,0,0.657199,5,0,low,0.892228,Employed,2,108573,Product,Darcy Staines
210,D00-ENG,1,0.626628,4,0,low,0.550101,Employed,3,110534,Engineering,Sushant Raghunathan K
239,D00-PD,0,0.842811,3,0,low,0.618982,Employed,4,115823,Product,Darcy Staines
203,D00-MN,1,0.470738,3,0,low,0.72781,Employed,4,102322,Management,Ellie Trafton
201,D00-SS,0,0.578233,5,0,low,0.938394,Employed,2,106086,Sales,Edward J Bayley
244,D00-IT,0,0.893312,6,0,low,0.254902,Employed,3,131153,IT,Henry Adey
142,D00-SS,0,0.829814,4,0,medium,0.717043,Employed,3,110799,Sales,Edward J Bayley
181,D00-IT,0,0.931577,4,0,low,0.784592,Employed,3,106826,IT,Henry Adey
184,D00-SS,0,0.63636,3,0,medium,0.897569,Employed,3,117322,Sales,Edward J Bayley
193,D00-MT,0,0.661486,3,0,medium,0.645951,Employed,2,116197,Marketing,Reuben Swann
152,D00-SS,0,0.430102,3,0,low,0.956392,Employed,5,137325,Sales,Edward J Bayley
244,D00-SS,0,0.706105,4,0,low,0.484187,Employed,3,106062,Sales,Edward J Bayley
190,D00-SS,0,0.628693,3,0,medium,0.664867,Employed,10,116655,Sales,Edward J Bayley
236,D00-SS,0,0.740054,4,0,low,0.92351,Employed,3,111500,Sales,Edward J Bayley
93,D00-TP,0,0.7288275,1,0,medium,0.652394,Employed,3,108370,Temp,Micheal Zachrey
173,D00-MN,0,0.891212,4,0,medium,0.612545,Employed,3,109823,Management,Ellie Trafton
255,D00-SS,0,0.740884,2,0,low,0.881323,Employed,7,102744,Sales,Edward J Bayley
225,D00-PD,0,0.903127,5,0,low,0.890884,Left,5,110489,Product,Darcy Staines
257,D00-SS,0,0.706105,3,1,medium,0.952798,Employed,3,109676,Sales,Edward J Bayley
167,D00-MT,0,0.778841,5,0,medium,0.705223,Employed,3,117540,Marketing,Reuben Swann
200,D00-PD,1,0.732204,3,0,low,0.994544,Employed,3,112368,Product,Darcy Staines
233,D00-SS,0,0.584133,3,1,medium,0.587233,Employed,3,112383,Sales,Edward J Bayley
260,D00-MT,0,0.81432,5,0,low,0.734985,Left,6,104126,Marketing,Reuben Swann
134,D00-FN,0,0.775648,3,0,low,0.829985,Employed,3,112074,Finance,Aanchal J
126,D00-ENG,0,0.501123,2,0,low,0.407193,Left,3,115800,Engineering,Sushant Raghunathan K
216,D00-IT,0,0.475799,3,0,low,1,Employed,3,116184,IT,Henry Adey
140,D00-SS,0,0.706105,3,0,low,0.775764,Employed,2,104229,Sales,Edward J Bayley
158,D00-MT,0,0.847003,4,0,medium,0.872316,Employed,4,102218,Marketing,Reuben Swann
230,D00-ENG,0,0.515942,4,0,medium,0.701417,Employed,3,105545,Engineering,Sushant Raghunathan K
149,D00-FN,0,0.9722,3,0,low,0.463087,Employed,4,118602,Finance,Aanchal J
212,D00-MT,0,0.649101,3,0,medium,0.627683,Employed,3,118619,Marketing,Reuben Swann
140,D00-PD,1,0.59664,4,0,low,0.522369,Employed,2,101608,Product,Darcy Staines
263,D00-MN,0,0.367722,2,0,medium,0.311766,Employed,3,112940,Management,Ellie Trafton
152,D00-PD,0,0.353554,4,0,high,0.216153,Employed,5,108313,Product,Darcy Staines
238,D00-SS,1,0.706105,2,0,low,0.94471,Employed,2,109428,Sales,Edward J Bayley
104,D00-FN,0,1,4,0,low,0.847778,Employed,5,115894,Finance,Aanchal J
259,D00-SS,0,0.600187,5,0,medium,0.51653,Employed,2,115358,Sales,Edward J Bayley
242,D00-FN,0,0.781111,6,0,low,0.669866,Left,5,102266,Finance,Aanchal J
259,D00-SS,1,0.835183,4,0,medium,0.43795,Employed,7,118031,Sales,Edward J Bayley
194,D00-PD,0,0.999365,3,0,medium,0.572164,Employed,3,105829,Product,Darcy Staines
180,D00-FN,1,0.736991,4,0,low,0.220692,Employed,3,119680,Finance,Aanchal J
178,D00-SS,0,0.706105,4,0,low,0.758775,Employed,3,100562,Sales,Edward J Bayley
199,D00-SS,0,0.823171,3,0,medium,0.895784,Employed,3,107157,Sales,Edward J Bayley
166,D00-IT,0,0.726186,3,0,medium,0.667233,Employed,2,105469,IT,Henry Adey
140,D00-ENG,0,0.946061,5,0,medium,0.725487,Employed,3,113771,Engineering,Sushant Raghunathan K
210,D00-ENG,1,1,5,0,low,1,Employed,6,115559,Engineering,Sushant Raghunathan K
267,D00-IT,0,0.590384,3,0,low,1,Employed,2,110658,IT,Henry Adey
168,D00-SS,0,0.706105,6,0,low,0.756023,Employed,3,114644,Sales,Edward J Bayley
252,D00-FN,0,0.909701,4,0,low,0.585496,Employed,4,119478,Finance,Aanchal J
184,D00-SS,0,0.769274,3,0,medium,0.93841,Employed,4,109509,Sales,Edward J Bayley
233,D00-SS,0,0.803134,6,0,low,0.805275,Employed,6,119812,Sales,Edward J Bayley
137,D00-ENG,0,0.902222,5,0,low,0.487973,Employed,3,119485,Engineering,Sushant Raghunathan K
179,D00-ENG,0,0.560116,2,0,low,0.474537,Employed,2,106172,Engineering,Sushant Raghunathan K
203,D00-ENG,0,0.674248,4,0,low,0.218581,Employed,5,107392,Engineering,Sushant Raghunathan K
233,D00-SP,1,0.775185,4,0,low,0.812547,Left,4,109650,Support,Amelia Westray
202,D00-ENG,0,0.456544,3,0,low,0.927832,Employed,6,116212,Engineering,Sushant Raghunathan K
277,D00-FN,1,0.488951,3,0,high,0.447955,Employed,2,104591,Finance,Aanchal J
221,D00-ENG,1,0.604581,4,0,low,0.59495,Employed,3,101887,Engineering,Sushant Raghunathan K
184,D00-SP,0,0.59104,4,0,medium,0.628803,Employed,4,112961,Support,Amelia Westray
228,D00-IT,0,0.760607,3,0,low,0.531116,Employed,2,102069,IT,Henry Adey
238,D00-SP,0,0.650313,4,0,low,0.787487,Employed,3,111063,Support,Amelia Westray
270,D00-SS,0,0.783125,4,0,low,0.844297,Left,5,116384,Sales,Edward J Bayley
213,D00-PD,1,0.732204,3,0,medium,0.600397,Employed,2,113380,Product,Darcy Staines
129,D00-SP,0,0.89067,4,0,medium,1,Employed,5,112902,Support,Amelia Westray
143,D00-SS,0,0.706105,3,0,low,0.699253,Employed,3,114892,Sales,Edward J Bayley
155,D00-PD,0,0.633059,4,0,medium,0.50116,Employed,2,110147,Product,Darcy Staines
260,D00-ENG,0,0.729134,5,0,medium,0.925468,Employed,6,116124,Engineering,Sushant Raghunathan K
169,D00-SP,1,0.753024,3,0,medium,0.424669,Employed,2,116269,Support,Amelia Westray
231,D00-SS,0,0.706105,4,0,low,0.194705,Employed,3,103462,Sales,Edward J Bayley
268,D00-ENG,1,0.79593,3,0,low,1,Employed,3,113465,Engineering,Sushant Raghunathan K
258,D00-IT,0,0.64069,5,0,medium,1,Employed,2,110417,IT,Henry Adey
186,D00-SS,0,0.617404,4,0,medium,0.712037,Employed,2,115881,Sales,Edward J Bayley
148,D00-SS,0,0.639748,3,0,medium,0.231009,Employed,5,118091,Sales,Edward J Bayley
202,D00-MT,1,0.915218,3,0,medium,0.764498,Employed,4,111112,Marketing,Reuben Swann
150,D00-SS,1,0.81237,4,0,low,0.534534,Employed,4,117142,Sales,Edward J Bayley
190,D00-SP,0,0.692292,3,0,medium,1,Employed,3,105529,Support,Amelia Westray
287,D00-IT,1,0.42821,6,0,low,0.394894,Employed,5,101384,IT,Henry Adey
145,D00-PD,0,0.517619,2,0,low,0.362618,Left,3,112201,Product,Darcy Staines
241,D00-SS,0,0.968222,5,0,low,0.701728,Left,5,118655,Sales,Edward J Bayley
224,D00-SS,0,0.707302,3,0,low,0.761929,Employed,3,108946,Sales,Edward J Bayley
143,D00-SS,0,0.592077,4,1,medium,0.810009,Employed,2,107702,Sales,Edward J Bayley
192,D00-PD,0,0.911656,4,0,low,0.926858,Employed,2,109193,Product,Darcy Staines
178,D00-SS,0,0.490888,4,0,low,0.907397,Employed,2,118648,Sales,Edward J Bayley
175,D00-SS,0,0.706105,3,0,low,0.565578,Employed,3,110196,Sales,Edward J Bayley
261,D00-AD,0,0.847976,6,0,low,0.123088,Left,4,119313,Admin,Evelyn Tolson
219,D00-IT,0,0.705821,5,0,medium,0.850051,Employed,2,111320,IT,Henry Adey
207,D00-SS,0,0.526203,3,0,low,0.783175,Employed,3,115148,Sales,Edward J Bayley
188,D00-SS,1,0.917714,4,0,low,0.605525,Employed,4,114098,Sales,Edward J Bayley
229,D00-ENG,0,0.595799,3,0,low,0.464398,Employed,3,109348,Engineering,Sushant Raghunathan K
205,D00-SS,0,0.880228,4,0,low,0.946146,Employed,2,111989,Sales,Edward J Bayley
157,D00-PD,0,0.723269,4,0,low,0.637916,Employed,4,100227,Product,Darcy Staines
175,D00-PD,0,0.704208,3,0,medium,0.88114,Employed,3,112125,Product,Darcy Staines
221,D00-ENG,1,0.825081,3,0,medium,0.898776,Employed,3,119446,Engineering,Sushant Raghunathan K
147,D00-MT,0,0.848586,4,0,low,0.177984,Employed,4,106152,Marketing,Reuben Swann
